met2013,occ_group,occ_group_code,current_emp,supply_baseline,supply_low_immigration,supply_no_immigration,supply_high_domestic,growth_baseline,growth_low_immigration,growth_no_immigration,growth_high_domestic
19660,"Farming, Fishing, and Forestry",6000,990.6,1074.2675096318912,1036.7258001011305,997.9699738389227,1056.3877793183149,0.08446144723590857,0.04656349697267348,0.007439908983366383,0.06641205261287597
19660,Food Preparation and Serving,4000,15628.6,14609.407582469257,14403.011997425505,14194.073962499957,14843.420614595136,-0.06521328958004832,-0.07841956429715373,-0.09178851832538062,-0.05023990539170903
19660,Healthcare Practitioners and Technical,3000,18490.6,19947.942856389458,19770.586751696548,19591.840123405105,20761.538100565886,0.07881533624595516,0.06922364616056528,0.05955675442684957,0.12281581455257728
19660,Healthcare Support,3600,6405.8,6691.10523297374,6623.163460640393,6554.614638184008,6830.1885599804755,0.044538579564416564,0.033932289587622566,0.02323123391051976,0.06625067282470187
19660,"Installation, Maintenance, and Repair",7000,10114.0,9160.070795191434,9054.205264130218,8947.282857767146,9208.801474404734,-0.09431769871549993,-0.10478492543699633,-0.11535664843117013,-0.08949955760285414
19660,Legal,2100,2355.6,2814.7681055400944,2789.08215252372,2763.1866904370636,2847.0310835149526,0.19492617827309167,0.18402196999648518,0.1730288208681709,0.20862246710602506
19660,"Life, Physical, and Social Science",1600,1538.0,1935.6014258961818,1901.1236597167506,1866.0847214734063,2010.3918361138242,0.25851848237723135,0.23610120917864136,0.21331906467711725,0.3071468375252432
19660,Management,10,31179.4,37013.98942351833,36677.587812454956,36338.45580164173,38305.66805136151,0.18712962480093687,0.17634039822623127,0.16546360101995955,0.22855693346765826
19660,Office and Administrative Support,5000,34168.6,33304.91195528087,32964.50292123115,32621.06193574562,34342.179216447745,-0.025277244157475842,-0.03523987165903342,-0.04529123418151103,0.005080079852488872
19660,Personal Care and Service,4300,8066.2,9159.226518988664,9053.79287616653,8947.276725417947,9430.70084259036,0.135506994494144,0.12243595201786839,0.10923070658029155,0.1691627832920532
19660,Production,7700,11596.0,13388.895329220275,13259.65134348294,13129.295917881316,14085.502509174417,0.1546132570903997,0.14346769088331657,0.1322262778441975,0.21468631503746266
19660,Protective Service,3700,6619.0,5870.359870929081,5806.016606674776,5741.0667849362,6060.454428201445,-0.11310471809501724,-0.12282571284562982,-0.13263834643659161,-0.08438518987740673
19660,Sales and Related,4700,29235.0,28751.228358305856,28464.237785997102,28174.748651801787,29684.17629669914,-0.016547687418989016,-0.02636436511041204,-0.03626650754910943,0.015364333733509178
19660,Transportation and Material Moving,9000,14959.4,16088.4115052888,15894.223455383175,15697.957682701584,16631.314943697904,0.07547171044886816,0.062490705200955565,0.04937080917025988,0.11176350279408948
19740,Architecture and Engineering,1300,54985.8,55815.47449435809,55246.577512999334,54672.598286688306,56219.765274610385,0.01508888648265716,0.0047426337890752734,-0.005696047221495332,0.02244152625969567
19740,"Arts, Design, Entertainment, Sports, Media",2600,40657.0,40976.19439727488,40528.624089521894,40076.767790376245,41727.859326232356,0.00785090875556177,-0.0031575352455446293,-0.014271397536064129,0.026338867261046367
19740,Building and Grounds Cleaning and Maintenance,4200,37091.6,37483.16017777186,36750.18038172837,36004.434850276295,37889.24716647998,0.010556572856707774,-0.00920476922730823,-0.029310279139311918,0.02150479263445046
19740,Business and Financial Operations,500,117396.6,112642.43363222649,111552.79543164329,110454.00202110261,114864.858580009,-0.04049662739613853,-0.049778311879191725,-0.059137981669804635,-0.02156571331700413
19740,Community and Social Service,2000,24368.800000000003,27105.02497770628,26822.3110697947,26536.979144819274,27050.788235274136,0.11228394412963616,0.10068247389262919,0.08897357050077448,0.11005828088679515
19740,Computer and Mathematical,1000,93661.8,93102.64437850883,92033.46399747753,90953.5296263409,93611.65597467576,-0.005969943151756418,-0.017385273425478326,-0.02891542094705743,-0.0005353732826429147
19740,Construction and Extraction,6200,76012.6,72480.84168813343,71339.4761029832,70182.34684188661,72520.09890651307,-0.04646280106017403,-0.061478279877504524,-0.07670114110178303,-0.045946344336161724
19740,"Education, Training, and Library",2200,82675.6,84000.75738142704,82935.42184031752,81858.19035041575,85034.02712685132,0.016028397513015075,0.003142666522136184,-0.009886951526015625,0.028526277727059762
19740,"Farming, Fishing, and Forestry",6000,4703.4,4504.663426705653,4280.160055930475,4045.2016207625566,4568.136374421477,-0.04225381071019822,-0.08998595570640903,-0.13994097445198003,-0.028758690644751228
19740,Food Preparation and Serving,4000,61566.6,61324.76748462075,60302.07871389297,59264.30985346292,61315.754541905524,-0.003927982305003824,-0.020539079405181127,-0.03739511596445272,-0.004074375685752918
19740,Healthcare Practitioners and Technical,3000,94946.6,100588.38487119085,99576.94602261203,98556.54224820272,102212.86938605834,0.05942060980794317,0.04876789714020316,0.03802076375776178,0.07653006412086727
19740,Healthcare Support,3600,28385.800000000003,27978.140656047162,27638.801424954683,27295.857748274633,28195.885768990323,-0.014361382943332224,-0.02631592468929253,-0.038397447023701015,-0.006690466043221627
19740,"Installation, Maintenance, and Repair",7000,39185.2,38250.53459158886,37769.22204989474,37282.608736396214,38577.888501292015,-0.023852510856423842,-0.036135529488308116,-0.04855382296386852,-0.015498491744535825
19740,Legal,2100,23028.0,23241.24717982045,23013.51430677076,22783.828535449546,23269.22628105327,0.009260343052824777,-0.0006290469528070219,-0.010603242337608815,0.010475346580392259
19740,"Life, Physical, and Social Science",1600,19908.4,23723.47083363234,23432.581208990123,23138.486511031475,24328.893655101558,0.19163121263548727,0.1770198111847321,0.16224741872935416,0.22204163343621558
19740,Management,10,245538.4,247867.84531691455,245452.10093975914,243015.7529631211,251851.69771999156,0.00948709170099088,-0.00035146869182522966,-0.010273941008326515,0.02571205856188516
19740,Office and Administrative Support,5000,158754.0,155806.00070343332,153961.7873429404,152098.4783875466,156891.3715416644,-0.018569606413486733,-0.030186405741333133,-0.04192348925037093,-0.011732797021401536
19740,Personal Care and Service,4300,44699.600000000006,45890.15891049907,45275.42053870425,44653.41177551735,46617.02414432737,0.026634665869472274,0.012882006521406059,-0.0010333028591454352,0.04289577858252336
19740,Production,7700,47637.4,49954.35763834664,49266.7778567039,48570.81235965801,50314.82363402741,0.04863736556459086,0.03420375286442787,0.019594107983601283,0.05620423520232856
19740,Protective Service,3700,26079.0,26198.85555453091,25863.47133951145,25524.312247492384,26102.40570286192,0.004595864662406968,-0.008264452643450826,-0.02126951771569524,0.0008974923448720751
19740,Sales and Related,4700,142821.40000000002,140099.36860325982,138545.3400042427,136976.25305855172,142898.153320926,-0.01905898833606312,-0.029939910936017528,-0.04092626834247742,0.0005374077058900584
19740,Transportation and Material Moving,9000,79733.99999999999,83534.42679950967,82433.9000031417,81320.5413070375,85116.03431327046,0.04766381718601467,0.03386133899141766,0.019897926945061373,0.06749986597023186
19780,Architecture and Engineering,1300,5474.6,7421.56108547324,7352.899733764226,7283.662096560158,7409.767227869766,0.35563531316867725,0.3430935107157098,0.3304464429474588,0.3534810265352293
19780,"Arts, Design, Entertainment, Sports, Media",2600,6507.8,6942.5677195180815,6877.641986630058,6812.181199471298,7190.180821559524,0.06680717285689197,0.05683057048926787,0.04677175074084916,0.10485583784989139
19780,Building and Grounds Cleaning and Maintenance,4200,8434.599999999999,8763.86792201969,8631.528218376036,8497.415828238187,8995.188751990823,0.03903776373742576,0.02334766537548158,0.0074473986007858595,0.06646299196059388
19780,Business and Financial Operations,500,27328.800000000003,24159.996242905512,23933.132170249188,23704.441820179112,23462.201806542555,-0.11595107568186283,-0.12425235757701822,-0.13262046558286103,-0.14148437521799162
19780,Community and Social Service,2000,6376.400000000001,7403.8557040553205,7348.619078571333,7293.0165098323705,7421.63200076875,0.16113413588471875,0.15247146957081326,0.14375141299673316,0.16392196235630585
19780,Computer and Mathematical,1000,20035.6,16947.926415948208,16752.34690919376,16554.839161933913,16761.025238911076,-0.15410936453371954,-0.16387096422399325,-0.17372880463106094,-0.16343781873709412
19780,Construction and Extraction,6200,16070.399999999998,16424.618071463698,16226.919132013307,16027.125650692897,16726.22201515477,0.02204164622309976,0.009739591548020482,-0.002692798518213635,0.04080931496134327
19780,"Education, Training, and Library",2200,21225.4,21267.51292328692,21049.26061547938,20829.048585018736,21343.650995274736,0.001984081491369666,-0.008298518968812035,-0.018673448556035033,0.005571202204657372
19780,"Farming, Fishing, and Forestry",6000,862.5999999999999,1332.6463620444204,1304.4510505487326,1275.694814945104,1435.769299770676,0.5449181104155117,0.5122316839192359,0.47889498602492975,0.664467076015159
19780,Food Preparation and Serving,4000,11456.8,11822.190464868923,11652.015775773156,11479.673021404884,11845.062848299005,0.03189289023714506,0.01703929332563686,0.0019964581213676724,0.033889292673260185
19780,Healthcare Practitioners and Technical,3000,20899.4,21007.705207776584,20825.60444877375,20642.12577956973,21411.957498109612,0.005182216129486161,-0.0035309889865858257,-0.012310124713162618,0.024524986272793065
19780,Healthcare Support,3600,6483.2,6505.607502816703,6441.045261536715,6375.922623001195,6579.187099819303,0.003456241179772973,-0.006502149935723817,-0.01654697942355704,0.014805512681901278
19780,"Installation, Maintenance, and Repair",7000,9633.6,9748.379057367292,9659.041762336874,9568.988491259452,10068.119242934132,0.01191445122978857,0.0026409402857573705,-0.006706891373998131,0.04510455519578668
19780,Legal,2100,4848.000000000001,3621.2411349101976,3586.660887224383,3551.8054912680795,3626.4270217916805,-0.25304432035680763,-0.2601772097309442,-0.26736685411136984,-0.25197462421788785
19780,"Life, Physical, and Social Science",1600,3621.8,4088.914437463205,4041.331565172373,3993.2550653012945,4283.744565493944,0.12897300719620197,0.11583509999789399,0.10256089935979207,0.1827667362896745
19780,Management,10,41435.2,44413.869439658636,44026.30833357611,43635.7684113744,44998.652002775154,0.07188741552251787,0.06253398882052258,0.05310867116303067,0.08600059859190137
19780,Office and Administrative Support,5000,39223.6,36132.39513545909,35763.51093391144,35391.37269340964,36081.844238249665,-0.07880982022407193,-0.08821446950531203,-0.09770208003830233,-0.08009860802553392
19780,Personal Care and Service,4300,9892.4,10039.850920944018,9924.928881848396,9808.85133830668,10058.897833674268,0.014905475005460772,0.0032882699697139584,-0.008445742357094332,0.016830883675778285
19780,Production,7700,18175.8,16474.3473721115,16307.628483064454,16139.455657617838,16728.638571765256,-0.09361087973505973,-0.10278345475497883,-0.11203602275455063,-0.07962023284998423
19780,Protective Service,3700,4401.599999999999,4485.4368392508295,4431.199148247009,4376.38437766965,4395.815197803233,0.01904690095665887,0.006724633825656662,-0.005728740078687122,-0.0013142498629512278
19780,Sales and Related,4700,28869.4,28790.043824534976,28517.428135178267,28242.558446841296,29276.233534944546,-0.002748798917366624,-0.012191866295168441,-0.021713009385671528,0.014092206105583982
19780,Transportation and Material Moving,9000,20379.0,22330.041325718576,22109.19580043186,21886.416786774185,22760.57034660022,0.09573783432546135,0.08490091763245777,0.07396912443074657,0.11686394556161828
19820,Architecture and Engineering,1300,87849.8,83782.29967059908,82913.28434700053,82036.43750472147,84758.69466558863,-0.046300621394709224,-0.056192679471091134,-0.06617388423512092,-0.03518625351920404
19820,"Arts, Design, Entertainment, Sports, Media",2600,34908.4,37064.31111007728,36576.31818641887,36082.6286287392,36983.74078813024,0.06175909265613097,0.04777985202469498,0.033637423334761885,0.05945104296187298
19820,Building and Grounds Cleaning and Maintenance,4200,50363.2,51772.352659776945,50732.45514580917,49673.89121463701,51264.738987148645,0.027979807871162776,0.007331844398472981,-0.013686755118081928,0.017900748704384267
19820,Business and Financial Operations,500,112609.8,109628.2420996458,108390.24522723265,107140.04491418971,110026.3843768736,-0.026476895442086035,-0.037470582247436435,-0.04857263831220983,-0.022941303715364042
19820,Community and Social Service,2000,30369.0,28946.883912233407,28578.31448054792,28205.65113960006,28602.625435216552,-0.046827886587197234,-0.05896425695452853,-0.07123543285587072,-0.05816373817983622
19820,Computer and Mathematical,1000,74176.6,74281.45461546966,73162.18085469224,72028.025868317,73783.97607773362,0.0014135807716941784,-0.013675729883922516,-0.02896565940853324,-0.005293096775349421
19820,Construction and Extraction,6200,74079.4,75229.83373055936,73878.82025726743,72506.24474199583,74642.65543790332,0.015529738774333585,-0.0027076318481595307,-0.021236069109687228,0.007603401727110659
19820,"Education, Training, and Library",2200,88248.0,91041.01051787779,89695.19368980669,88331.75705408416,89622.56164946783,0.03164956166573496,0.016399167004427284,0.0009491099411221837,0.015576122399009878
19820,"Farming, Fishing, and Forestry",6000,2941.4,4549.3185001696365,4349.422468157276,4140.89047468593,4485.727862601211,0.5466507446010868,0.47869125863781736,0.40779576891477864,0.5250315708850243
19820,Food Preparation and Serving,4000,76042.4,80070.63093647848,78731.76150462631,77372.93867469231,79526.56224041307,0.05297348500939586,0.03536660474454126,0.017497326158726068,0.04581867800612646
19820,Healthcare Practitioners and Technical,3000,127967.8,124971.45173737829,123501.06140501496,122015.5500553154,123994.71335281437,-0.023414861102728335,-0.03490517610668492,-0.046513653783878534,-0.03104754983039193
19820,Healthcare Support,3600,46299.8,43800.09606728157,43271.40128161393,42737.15205550453,43850.31702799482,-0.05398951901991873,-0.06540846220471953,-0.07694737222397242,-0.052904828357901834
19820,"Installation, Maintenance, and Repair",7000,48437.0,49839.8955798129,49155.62939296966,48463.06153344646,49029.018910623534,0.028963304494764364,0.014836372875480758,0.0005380501155410611,0.012222452063991085
19820,Legal,2100,20540.4,19805.480049139467,19586.21797111552,19364.840828662574,19803.54499749848,-0.035779242413026824,-0.04645391661722663,-0.05723156176790273,-0.03587344951907062
19820,"Life, Physical, and Social Science",1600,12381.4,14947.038801680908,14642.01443848181,14331.30377073004,14606.032765399628,0.20721718074538498,0.18258148823895598,0.15748653389197015,0.17967538124926336
19820,Management,10,223297.8,224064.4228450041,221295.38486270385,218496.288023436,222512.577540993,0.003433185839735564,-0.008967464691976929,-0.02150272853814053,-0.003516480946104239
19820,Office and Administrative Support,5000,215702.8,203257.0175617773,200684.1484659745,198082.92080948784,203064.64118111835,-0.05769875234917063,-0.06962659517644423,-0.08168590853021902,-0.05859061087237463
19820,Personal Care and Service,4300,59015.0,55290.24643398109,54420.181650866136,53538.140750106235,54629.33302798863,-0.06311537009266972,-0.07785848257449572,-0.09280452850790073,-0.07431444500569973
19820,Production,7700,149986.2,124290.56984723896,122707.4730523686,121107.1730665656,123346.98144552077,-0.17131996245495282,-0.18187491214279322,-0.19254456032244574,-0.17761113058720904
19820,Protective Service,3700,32051.6,31517.08842103811,31082.87731080738,30643.413791084036,31335.062930139866,-0.016676595831780217,-0.030223848082236715,-0.043934973883237124,-0.02235573481074682
19820,Sales and Related,4700,159953.8,150890.31446008943,148880.77829442924,146847.90760419707,149698.4323535688,-0.05666314610787973,-0.06922637477553363,-0.08193548634545053,-0.06411456086964602
19820,Transportation and Material Moving,9000,118234.4,120257.83988289193,118608.91141925906,116940.03685498696,120487.49401753485,0.017113800069116364,0.0031675334696084634,-0.01094743276925364,0.019056163160085765
20020,Architecture and Engineering,1300,355.0,754.4538448225529,744.3364633116075,734.0898865236566,754.4538448225529,1.1252220980916983,1.0967224318636832,1.067858835277906,1.1252220980916983
20020,Building and Grounds Cleaning and Maintenance,4200,897.1999999999999,1242.0188176161068,1215.0603648205952,1187.5574349850465,1242.0188176161068,0.3843277057691785,0.35428038878800183,0.32362620930121105,0.3843277057691785
20020,Business and Financial Operations,500,999.6,1709.8354031436927,1687.8735757676457,1665.6481131346636,1709.8354031436927,0.7105196109880877,0.688548995365792,0.6663146389902597,0.7105196109880877
20020,Community and Social Service,2000,448.00000000000006,562.0490461820758,553.5848113429165,545.0047314648598,562.0490461820758,0.25457376379927626,0.23568038246186707,0.21652841844834758,0.25457376379927626
20020,Computer and Mathematical,1000,309.20000000000005,701.4164535071834,686.7006476563057,671.6851030014626,701.4164535071834,1.2684878832703215,1.220894720751312,1.1723321571845489,1.2684878832703215
20020,Construction and Extraction,6200,1278.4,2059.6268346132347,2025.3314622628202,1990.5015043904918,2059.6268346132347,0.6110973362118542,0.5842705430716676,0.5570255822829253,0.6110973362118542
20020,"Education, Training, and Library",2200,1277.7999999999995,2208.604415082965,2176.795306364588,2144.5563791695868,2208.604415082965,0.7284429606221363,0.70354930847127,0.6783192824930253,0.7284429606221363
20020,Food Preparation and Serving,4000,904.4,1501.7536340396898,1473.90179925179,1445.5632927359088,1501.7536340396898,0.6604971628037261,0.6297012375627931,0.5983671967447024,0.6604971628037261
20020,Healthcare Practitioners and Technical,3000,2046.6,3427.735247058642,3390.8453627385625,3353.5865790926646,3427.735247058642,0.6748437638320345,0.6568188032534754,0.6386135928333161,0.6748437638320345
20020,Healthcare Support,3600,837.4,1276.2133066388872,1261.7588122268896,1247.1533972480113,1276.2133066388872,0.5240187564352605,0.5067575975959994,0.48931621357536603,0.5240187564352605
20020,"Installation, Maintenance, and Repair",7000,1111.9999999999998,1736.940189726247,1716.2953280362196,1695.4234775839627,1736.940189726247,0.5619965734948267,0.5434310503922841,0.5246614007050028,0.5619965734948267
20020,Management,10,2150.8,4100.469241809502,4049.240736571302,3997.408928864654,4100.469241809502,0.906485606197462,0.8826672571002891,0.8585684065764616,0.906485606197462
20020,Office and Administrative Support,5000,3112.8,4958.196836379759,4897.18074311589,4835.468204076211,4958.196836379759,0.5928414406257257,0.5732397658429357,0.5534143549460969,0.5928414406257257
20020,Personal Care and Service,4300,611.0,1114.0041718392986,1097.157366894023,1080.0700951090184,1114.0041718392986,0.8232474170855951,0.7956749049002013,0.7677088299656604,0.8232474170855951
20020,Production,7700,2080.6,2704.3988064655005,2669.745986914706,2634.689622360515,2704.3988064655005,0.29981678672762685,0.283161581714268,0.26631242062891236,0.29981678672762685
20020,Protective Service,3700,531.6,888.9272901943467,877.4751069241981,865.8853065720115,888.9272901943467,0.6721732321187861,0.6506303741990183,0.6288286429119854,0.6721732321187861
20020,Sales and Related,4700,2852.2000000000003,4349.926330656264,4296.796108069176,4243.0666277075225,4349.926330656264,0.525112660632587,0.5064848566261746,0.48764694891926297,0.525112660632587
20020,Transportation and Material Moving,9000,1942.6,3012.693532888051,2969.872227193855,2926.485838515264,3012.693532888051,0.5508563435025488,0.5288130480767296,0.5064788626146731,0.5508563435025488
20100,Architecture and Engineering,1300,809.2,897.8881275108361,879.5582813047234,860.8902870856213,849.6268245678552,0.10959976212411765,0.08694795020356327,0.06387825887990758,0.049959002184694984
20100,Building and Grounds Cleaning and Maintenance,4200,2627.9999999999995,2570.030333451432,2518.283698289654,2465.612602409367,2589.306178913193,-0.022058472811479324,-0.041748973253556226,-0.061791247180606024,-0.014723676212635733
20100,Business and Financial Operations,500,2998.0,4034.93420020338,3982.4144238853714,3929.2706799415205,3795.456177145071,0.34587531694575724,0.3283570459924521,0.3106306470785591,0.2659960564193032
20100,Community and Social Service,2000,1420.0,1619.8381138850702,1597.582702758844,1575.0533061386923,1486.2223870694093,0.1407310661162467,0.1250582413794677,0.10919246911175517,0.046635483851696774
20100,Computer and Mathematical,1000,1770.6,2504.0460362206527,2470.105525071976,2435.7424258492465,2655.854842061239,0.4142358727101846,0.39506694062576286,0.37565933912190597,0.49997449568577845
20100,Construction and Extraction,6200,3165.3999999999996,3700.6973272970986,3642.8868127414594,3584.2617844572255,3748.420221338085,0.16910890481364105,0.150845647545795,0.1323250724891722,0.18418532297279505
20100,"Education, Training, and Library",2200,4826.400000000001,5412.07473282781,5336.483191814167,5259.947320603039,5241.464305946934,0.12134815448943509,0.10568605830726135,0.08982830279360149,0.08599873735018498
20100,Food Preparation and Serving,4000,2806.2,3227.9795787474923,3171.5840001926626,3114.2986255572428,3208.8195285578336,0.1503027506049079,0.13020597255814365,0.10979211230747737,0.14347499414077186
20100,Healthcare Practitioners and Technical,3000,4822.799999999999,4802.177365100028,4731.189672388004,4659.277289510754,4463.544186756738,-0.004276070933891429,-0.01899525744629582,-0.033906177011123334,-0.07449112823323822
20100,Healthcare Support,3600,2255.6,2217.9872526199847,2190.3602057494745,2162.4317190910306,2139.999728059402,-0.01667527370988442,-0.028923476791330532,-0.04130532049519843,-0.05125034223293033
20100,"Installation, Maintenance, and Repair",7000,4556.6,3674.796068722968,3629.6131868180123,3583.958885128688,3741.423995785095,-0.19352234808344643,-0.20343826826624853,-0.21345764712094822,-0.17890005798509973
20100,"Life, Physical, and Social Science",1600,1037.2,1008.4668723268808,990.515553983365,972.2821310310878,1028.5078552506384,-0.027702591277592725,-0.04501007136196973,-0.06258953814974173,-0.008380394089241933
20100,Management,10,7883.4000000000015,7559.879773933115,7438.1856384034845,7314.770843485212,7225.475749641555,-0.04103815943208343,-0.05647491711653822,-0.07212993841677313,-0.08345691584322072
20100,Office and Administrative Support,5000,10776.8,9168.252789559834,9034.739994679287,8899.555864439737,9083.810281316217,-0.14926018952195141,-0.16164909855622392,-0.17419309401308944,-0.15709577227783603
20100,Personal Care and Service,4300,2630.2,2986.869003190863,2946.272083072988,2905.1811590558855,3035.711871916191,0.13560527837839825,0.12017036083681398,0.10454762339589596,0.15417529918492545
20100,Production,7700,4113.799999999999,4515.1883694374865,4458.357547703627,4400.890324518554,4449.328393856103,0.09757119194843877,0.08375651409976848,0.06978713707972048,0.08156166898150216
20100,Protective Service,3700,2909.3999999999996,2036.5799999999997,2036.5799999999997,2036.5799999999997,2036.5799999999997,-0.3,-0.3,-0.3,-0.3
20100,Sales and Related,4700,6629.6,5697.135633354227,5608.913120228155,5519.5123971795,5600.735855349239,-0.14065167832837164,-0.15395904425181692,-0.16744412978467782,-0.15519249195287224
20100,Transportation and Material Moving,9000,6976.0,6289.450287645609,6200.412242834177,6110.281228612418,6230.739570996781,-0.09841595647281973,-0.11117943766711913,-0.12409959452230243,-0.10683205690986514
20700,Architecture and Engineering,1300,2035.2,1735.2173459356598,1702.7824181725732,1669.8223787867298,1846.8568006798425,-0.14739713741368923,-0.16333411056772154,-0.1795290984735015,-0.09254284557790762
20700,"Arts, Design, Entertainment, Sports, Media",2600,858.7999999999998,907.9242176230567,884.4944676435656,860.5165612121881,879.4058731922394,0.05720099862954928,0.02991903544895877,0.0019987904194086747,0.023993797382672877
20700,Building and Grounds Cleaning and Maintenance,4200,2925.2,3389.2195930254675,3322.2118315929297,3254.0015058017434,3424.9879271747245,0.15862833072113625,0.13572126062933476,0.11240308553320916,0.17085598494965298
20700,Business and Financial Operations,500,3131.3999999999996,3234.424229109386,3174.3720901398283,3113.3255913508497,3037.317352465834,0.03290037335038207,0.013722964214034877,-0.005771989732755223,-0.03004491522455313
20700,Community and Social Service,2000,1431.2,1396.7033614741536,1373.6313087349147,1350.223366869511,1403.9257089813677,-0.02410329690179322,-0.040224071593827126,-0.05657953684355023,-0.01905693894538324
20700,Computer and Mathematical,1000,2391.6000000000004,1715.045371485633,1674.1200000000001,1674.1200000000001,1674.1200000000001,-0.28288786942397026,-0.3,-0.3,-0.3
20700,Construction and Extraction,6200,4180.8,5053.88915057249,4978.42148172789,4901.934455886011,5490.422434624348,0.2088330344844262,0.1907820229927022,0.17248719285448016,0.3132468509912812
20700,"Education, Training, and Library",2200,4293.8,3392.079459025735,3311.297042481019,3228.8553697611965,3357.5053989330722,-0.21000524965631034,-0.22881898493618263,-0.24801915092431043,-0.21805733873653352
20700,Food Preparation and Serving,4000,3560.2,3764.159489379943,3685.5033758608784,3605.3704328592576,3821.650307846335,0.05728877292847126,0.03519560020810017,0.012687611049732567,0.07343697203705857
20700,Healthcare Practitioners and Technical,3000,4637.8,4233.633436136975,4156.305222894554,4077.7410294755377,4171.886607345999,-0.08714618221204552,-0.10381965093480652,-0.12075962105404772,-0.10046000100349313
20700,Healthcare Support,3600,1603.1999999999998,1564.5542450778316,1535.5422783733075,1506.0544772553553,1582.0553730406264,-0.02410538605424664,-0.042201672671340035,-0.060594762191020834,-0.01318901382196444
20700,"Installation, Maintenance, and Repair",7000,2156.2000000000003,1793.3996479482223,1752.571277612354,1710.9354704721748,1690.513172699205,-0.16825913739531484,-0.18719447286320673,-0.20650428045998773,-0.21597571064873172
20700,Management,10,7611.4,8488.637295556988,8354.744158940506,8218.957267546983,8501.001951632023,0.11525308032122716,0.09766194904229286,0.07982201271079997,0.11687757201461269
20700,Office and Administrative Support,5000,8648.800000000001,8184.760343605986,8037.837787735813,7888.59571289663,8026.551826782695,-0.053653646331747226,-0.07064126957082922,-0.08789708249738362,-0.07194618596999663
20700,Personal Care and Service,4300,2138.2,2243.985401618439,2196.7270856635914,2148.575157859007,2199.0588225120077,0.04947404434498148,0.02737212873612918,0.004852285969042663,0.028462642648960673
20700,Production,7700,3908.8,3270.977231197245,3198.503997893302,3124.6359187628223,3166.6290835809546,-0.16317610745056152,-0.18171715158276153,-0.20061504329645363,-0.18987180628813083
20700,Protective Service,3700,1543.4,1622.2157221841728,1595.2814876615173,1567.9488586908697,1642.9144948329463,0.05106629660760187,0.033615062628947284,0.01590570084933876,0.06447744903002858
20700,Sales and Related,4700,6178.400000000001,5697.854173086912,5588.141975370179,5476.5749604747925,5665.487488429118,-0.07777836121214043,-0.09553574139418324,-0.11359333153004153,-0.08301704512023862
20700,Transportation and Material Moving,9000,6292.000000000001,6093.213473713327,5984.2704371754,5873.6085699609375,6139.480198043437,-0.03159353564632442,-0.048908067836077734,-0.06649577718357642,-0.024240273673961227
20940,Building and Grounds Cleaning and Maintenance,4200,2155.4,2766.8909637932124,2709.854877955578,2651.736336545734,2878.8916146672996,0.28370184828487166,0.25723989883807097,0.23027574303875575,0.3356646630172124
20940,Business and Financial Operations,500,1042.2,1587.2263625032742,1556.1549193321869,1524.5140664367934,1604.7790238131058,0.5229575537356307,0.493144232711751,0.46278455808558194,0.5397994855239931
20940,Community and Social Service,2000,1110.2,2166.389851257386,2151.133220212187,2135.776158479536,2422.238954190716,0.9513509739302701,0.9376087373555999,0.923776038983549,1.1818041381649396
20940,Construction and Extraction,6200,2974.4,2585.369927954069,2512.1759043592906,2437.150455161704,2643.331381343944,-0.13079278914938502,-0.15540078524768342,-0.18062451077134742,-0.11130601756860413
20940,"Education, Training, and Library",2200,3433.3999999999996,3896.728225497649,3827.7301120416832,3757.630112634556,4025.6546618366483,0.13494734825468907,0.11485120057135317,0.09443412146401725,0.17249800834060958
20940,"Farming, Fishing, and Forestry",6000,3980.400000000001,3302.4758932572736,3246.9953812545014,3190.713923136921,3351.497609222183,-0.17031557299334923,-0.18425399928286093,-0.19839364809141793,-0.15799979669827602
20940,Food Preparation and Serving,4000,2520.8,3159.1894154989427,3095.733083763734,3031.1077523228832,3272.117800705813,0.2532487367101486,0.2280756441461973,0.2024388100297061,0.29804736619557776
20940,Healthcare Practitioners and Technical,3000,3061.0,3486.9717807783795,3435.623807059732,3383.5972201086556,3633.692645602962,0.13916098685997358,0.12238608528576678,0.10538948713121715,0.18709331774026855
20940,Healthcare Support,3600,1403.5999999999997,2129.260829528637,2105.1477236582728,2080.7829989715747,2286.037787348283,0.5169997360563102,0.4998202647893085,0.48246152676800746,0.6286960582418664
20940,"Installation, Maintenance, and Repair",7000,2242.7999999999997,2640.9441641960743,2610.172897713739,2579.0802865175597,2908.2024747594105,0.17752102915822826,0.16380100664960745,0.14993770577740329,0.29668382145506106
20940,Management,10,3197.7999999999997,4674.683684556463,4587.8890467511665,4499.594978060327,4756.975554898817,0.46184366894629547,0.43470168451784574,0.4070908055726833,0.48757757048558925
20940,Office and Administrative Support,5000,6413.6,7353.095555047428,7242.323195581006,7130.051008569677,7657.043773961641,0.14648490006352555,0.12921342079035258,0.11170809039691848,0.19387610296271057
20940,Personal Care and Service,4300,4921.2,5178.453788171163,5108.529854133012,5037.7693076034,5517.375958714443,0.052274605415582376,0.03806588924104137,0.023687171341014474,0.1211444279270183
20940,Production,7700,2208.6,2643.800559303005,2594.8808202560895,2545.1379311691535,2702.304136330512,0.19704815688807625,0.1748984969012451,0.15237613473202655,0.22353714404170605
