czone,occ_group,total_emp,recent_immigrants,interstate_movers,intercounty_movers,young_entrants,established_immigrants,pct_recent_immigrants,pct_interstate_movers,pct_intercounty_movers,pct_young_entrants,pct_foreign_born
200,"Farming, Fishing, and Forestry",47.04,1.6,0.0,0.0,2.84,53.8,3.4013605442176873,0.0,0.0,6.037414965986394,26.27551020408163
200,Food Preparation and Serving,1416.6799999999998,7.0,0.6,17.36,264.84000000000003,948.8,0.4941129965835616,0.0423525425643052,1.2254002315272328,18.69441228788435,13.888810458254513
200,Healthcare Practitioners and Technical,1093.8,0.0,0.0,27.6,87.76,116.8,0.0,0.0,2.523313219967087,8.023404644359115,2.135673797769245
200,Healthcare Support,332.48,0.0,0.0,4.5200000000000005,34.04,12.0,0.0,0.0,1.3594802694898942,10.238209817131857,0.7218479307025986
200,"Installation, Maintenance, and Repair",660.64,0.0,0.0,6.4,69.6,20.4,0.0,0.0,0.9687575684185034,10.535238556551224,0.6175829498667958
200,Legal,138.4,0.0,0.0,9.559999999999999,0.0,59.6,0.0,0.0,6.907514450867051,0.0,8.61271676300578
200,"Life, Physical, and Social Science",64.12,0.0,0.0,0.0,5.4399999999999995,51.0,0.0,0.0,0.0,8.484092326887085,15.907673112913288
200,Management,2001.0400000000002,0.0,3.4799999999999995,56.839999999999996,80.76,261.6,0.0,0.1739095670251469,2.8405229280773994,4.03590133130772,2.6146403869987607
200,Office and Administrative Support,2152.84,2.92,0.0,76.92,200.0,398.0,0.1356347893944742,0.0,3.5729547945969045,9.290054068114676,3.8330763085041153
200,Personal Care and Service,643.52,0.0,3.2399999999999998,14.48,107.52000000000001,216.8,0.0,0.5034808552958726,2.250124316260567,16.70810542018896,6.737941322725013
200,Production,1590.6799999999998,0.0,0.0,11.68,133.32,555.4,0.0,0.0,0.7342771644831141,8.381321195966505,6.983177006060301
200,Protective Service,385.6,0.0,0.0,6.32,46.519999999999996,55.0,0.0,0.0,1.6390041493775935,12.064315352697095,2.8526970954356847
200,Sales and Related,2093.3599999999997,31.96,31.96,34.6,223.88000000000002,715.8,1.526732143539573,1.526732143539573,1.6528451866855205,10.69476821951313,8.365498528681163
200,Transportation and Material Moving,1362.6799999999998,1.6,0.0,21.919999999999998,72.47999999999999,254.0,0.1174156808641794,0.0,1.608594827839258,5.318930343147327,3.845363548301876
301,Architecture and Engineering,27.948642391562466,0.0,0.0,0.0,2.362037946581841,4.056000083684921,0.0,0.0,0.0,8.451351280285895,2.902466622070634
301,"Arts, Design, Entertainment, Sports, Media",46.958745498061184,0.0,0.0,2.0716800427436834,3.3010289132595063,0.0,0.0,0.0,4.411702273497101,7.029636073637866,0.0
301,Building and Grounds Cleaning and Maintenance,162.1008833348751,0.0,0.0,1.4601600301265716,16.412559710741043,22.058672913908957,0.0,0.0,0.9007724079517254,10.12490454899944,2.7215981134833407
301,Business and Financial Operations,129.9905906921625,0.0,0.0,5.100273873209953,4.314790897965431,3.993600082397461,0.0,0.0,3.923571580106269,3.3193101708288353,0.6144444857328041
301,Community and Social Service,101.96832453131677,0.0,0.0,0.0,6.484214726686477,3.494400072097778,0.0,0.0,0.0,6.359048024462763,0.6853893281387731
301,Computer and Mathematical,49.00214764237404,0.0,0.0,1.9968000411987306,2.920320060253143,19.40640040040016,0.0,0.0,4.074923523294764,5.959575652818592,7.9206325984041985
301,Construction and Extraction,279.7730221438408,0.0,0.4742400097846985,8.464066954851152,36.45276177406311,29.854342952370644,0.0,0.1695088419000155,3.0253334971302155,13.029405585546955,2.1341831119815056
301,"Education, Training, and Library",295.9468823558092,0.0,0.0,5.480604205727578,23.62985683143139,19.76828319132328,0.0,0.0,1.8518877989525129,7.984492569521928,1.335934545683532
301,"Farming, Fishing, and Forestry",13.992844759225846,0.0,0.0,0.0,1.535040031671524,1.4245754152536392,0.0,0.0,0.0,10.97017838820396,2.0361483883602434
301,Food Preparation and Serving,217.76819427609445,0.3676323652267456,0.229770228266716,3.5421005201339724,38.16080995738506,74.30493801534176,0.1688182089440701,0.1055113805900438,1.6265463062265044,17.523592039801457,6.993041393816996
301,Healthcare Practitioners and Technical,339.0900651615858,0.0,0.0,5.097581169605255,31.107639598846436,36.12745029330254,0.0,0.0,1.5033118611647076,9.173857566137416,2.13084687551001
301,Healthcare Support,171.94816547513008,0.0,0.0,9.924837825894356,45.46175630807877,22.701298552751545,0.0,0.0,5.771994018354238,26.439221484252577,2.640481623054591
301,"Installation, Maintenance, and Repair",185.15788132488728,0.0,0.0,1.4976000308990478,22.694381532669063,0.0,0.0,0.0,0.8088232702724028,12.256773176642891,0.0
301,Legal,33.670332557559014,0.0,0.0,0.0,0.0,5.008990976214409,0.0,0.0,0.0,0.0,2.9753142281274476
301,"Life, Physical, and Social Science",27.313828504085542,0.0,0.0,1.3852800285816191,0.0,0.0,0.0,0.0,5.0717167985967695,0.0,0.0
301,Management,433.6006254512072,0.0,0.0,7.0335096448659895,12.479489890336989,19.24452189803123,0.0,0.0,1.6221170432000374,2.878106985512478,0.8876611687543245
301,Office and Administrative Support,562.6732431077957,1.0108800208568574,0.0,2.736125357151031,54.67439680159092,30.45120062828064,0.1796566716543148,0.0,0.4862725197378633,9.716900078562386,1.262032668781545
301,Personal Care and Service,147.06438680291177,0.0,0.0,0.1378621369600296,32.576895807981494,8.065572971105576,0.0,0.0,0.0937427068218667,22.151451154275303,1.0968764289500827
301,Production,490.89493290781974,0.0,1.2591408509016038,3.4952804499864576,54.32076118469238,89.45846001505852,0.0,0.256499052341623,0.7120221081285435,11.065659379069762,3.6447090413075025
301,Protective Service,142.51531480371952,0.0,0.0,5.337801105380058,12.304485996365546,22.52640046477318,0.0,0.0,3.7454228078796943,8.633799120685387,3.161260317292617
301,Sales and Related,348.54925463318824,0.0,0.0,3.441394493579865,37.18761076748371,24.99099982380867,0.0,0.0,0.9873481144584784,10.669255570957912,1.434001048150804
301,Transportation and Material Moving,405.8073469483853,0.0,0.0,2.6985907262563704,22.50894812822342,6.755244711041451,0.0,0.0,0.6649930679051026,5.546707889220729,0.3329286550300259
302,Architecture and Engineering,1334.520483891063,8.239999974460662,2.600000048428774,98.64000117213276,60.968000263132126,591.8439997745124,0.6174502432840359,0.1948265373078389,7.391419042480936,4.56853236792347,9.487212932109497
302,"Arts, Design, Entertainment, Sports, Media",1073.1571253301533,0.0,0.0,66.62112061977386,120.62128064117265,219.46000054851177,0.0,0.0,6.207955857282137,11.239852747943493,4.0899882294681795
302,Building and Grounds Cleaning and Maintenance,1919.8513569286959,7.559999802857638,7.559999802857638,41.3934399125904,254.8214393939076,1084.3408020131726,0.3937804755338889,0.3937804755338889,2.1560752483885017,13.27297753934248,11.689871686968708
302,Business and Financial Operations,2601.9305678573683,0.0,6.640000010680379,100.88672071578227,170.7624004393816,519.3823991918413,0.0,0.2551951267534503,3.877379433643392,6.562911499210398,3.992284848857756
302,Community and Social Service,1084.3174419430081,0.0,13.520000054091216,27.92000014901161,64.43791994252781,225.68960171142535,0.0,1.246867340791317,2.5748917308736874,5.942717275400489,4.162795745626079
302,Computer and Mathematical,1448.3420846809768,8.959999882490374,1.8799999753439625,86.25919997110962,83.63888047573506,489.7976057078748,0.6186383712287125,0.1298035868203102,5.9557200528430245,5.774801503068802,7.382200804281419
302,Construction and Extraction,3458.01711826216,6.319999835193157,7.8921598493441705,86.7779207108618,363.04672019191787,1856.5512074433493,0.1827636943095671,0.2282278999622305,2.5094705359490064,10.49869644295944,10.920427181506916
302,"Education, Training, and Library",3571.8059298581807,20.920000147670503,11.440000101327897,128.37920098990202,342.56560158638723,1472.960810427962,0.5856981190604927,0.3202861612859835,3.5942378592500783,9.590823474555036,8.833407201543853
302,"Farming, Fishing, and Forestry",218.8729588766095,0.0,0.0,5.639999926031887,68.17135978233098,56.8399998664856,0.0,0.0,2.5768372461266265,31.146542785471667,5.193880519386534
302,Food Preparation and Serving,2517.0457707173878,9.99999973922968,0.0,85.11104068502785,820.4030428838589,987.8744108782272,0.397291136123423,0.0,3.381386293216678,32.59388654859598,8.2467662817158
302,Healthcare Practitioners and Technical,4458.406246463269,0.0,0.0,130.57648051832015,319.025921762175,1159.5184089771078,0.0,0.0,2.928770356490122,7.1556045843792155,5.201492842411666
302,Healthcare Support,1267.0520019221046,0.0,0.0,27.48704000085592,256.7424020923671,227.79999966932957,0.0,0.0,2.1693695254147713,20.26297276693392,3.5957482301240886
302,"Installation, Maintenance, and Repair",1893.5872009994473,0.0,0.0,24.626399890088358,194.01568071327432,568.0600034660907,0.0,0.0,1.3005157553394104,10.245933253608372,5.99982935210235
302,Legal,638.0190431719378,0.0,0.0,4.640000086426734,10.080000169575214,113.4000008655341,0.0,0.0,0.7272510336617516,1.579890173726176,3.55475285821443
302,"Life, Physical, and Social Science",661.6307224596135,7.279999904523429,2.3600000263750553,68.41552008980113,43.73200000882149,720.7800044348412,1.1003116477814112,0.3566944439341859,10.34043882295343,6.609729343620516,22.888296394177107
302,Management,6125.820341275979,0.0,4.160000060796738,257.02336044897805,183.37952128652964,1274.6776085412907,0.0,0.0679092730285692,4.195737813548762,2.9935504319464346,4.1616552152287944
302,Office and Administrative Support,6845.962245116946,1.6459200525283812,0.0,154.96095961360203,653.19248216094,1080.8008058542305,0.024042201718281,0.0,2.26353803987353,9.54128081303466,3.181526181782994
302,Personal Care and Service,1615.4663991854027,0.0,3.879999949114135,30.499999940693378,368.3788814412625,711.6456015147269,0.0,0.2401783132766253,1.8879996486508777,22.803252461766903,8.810404250729988
302,Production,4290.5192014786835,7.440000083148479,0.0,121.72111953759072,445.2886404126951,1535.2511998290422,0.1734055887824568,0.0,2.8369787855894173,10.378432527681753,7.329887719429645
302,Protective Service,1034.7083210729118,0.0,0.0,16.11792016580701,58.99760033612547,160.47760066628544,0.0,0.0,1.55772596368936,5.701858111564191,3.101890598499927
302,Sales and Related,5248.30688919424,11.880000132769347,2.240000025033951,116.36256071609489,615.8827211748483,1345.8136043936756,0.2263587168888527,0.0426804314672584,2.217144751113435,11.734883919286268,5.354921633682367
302,Transportation and Material Moving,3723.11471886015,2.65999995470047,2.040000037997961,124.53152020596171,388.0366399119584,782.3399984695337,0.0714455544768935,0.0547928332066683,3.344820925745948,10.422365927815346,4.274055774927211
401,Architecture and Engineering,817.1364933148691,5.559999834299087,0.0,52.674333036043684,37.464772001988024,481.39123468681936,0.6804248592231996,0.0,6.446209839724607,4.584885427158573,12.46281956623144
401,"Arts, Design, Entertainment, Sports, Media",896.8409432392112,0.0,0.0,44.37385381636675,62.60771225446719,253.22912359799375,0.0,0.0,4.947795275280053,6.980915927894703,5.647135660050945
401,Building and Grounds Cleaning and Maintenance,2131.51462159122,5.759999868571758,29.200000262260442,3.537590655463282,155.93961642579757,1996.4617422631477,0.2702303709402565,1.3699178962451608,0.1659660515404955,7.3159064848162,19.003029311561622
401,Business and Financial Operations,2733.833387237946,1.960000058412552,1.960000058412552,128.45751930590603,188.30368373949895,1190.7653450196317,0.0716942030030873,0.0716942030030873,4.698805710163981,6.887899043831139,8.783017655107745
401,Community and Social Service,1105.3589694918633,0.0,0.0,15.917240416076964,47.50012563880533,291.8512507083302,0.0,0.0,1.4400064463577986,4.2972578999057,5.280660107050926
401,Computer and Mathematical,1367.7082019086743,1.2399999630451202,1.2399999630451202,118.34459814595292,92.14765197937842,677.4201565164724,0.0906626107319285,0.0906626107319285,8.652766575560474,6.737376572779476,9.996579027276248
401,Construction and Extraction,2538.434124162564,57.79024848341942,12.639999623298646,37.64575818289538,301.3430540026585,4395.290572393266,2.276610132732303,0.4979447566900564,1.4830307323935306,11.871218210244962,36.906546206754186
401,"Education, Training, and Library",3281.6351631114785,3.3599998998641967,3.3599998998641967,86.43997466113069,260.14277747095446,1311.58674333003,0.1023879783357274,0.1023879783357274,2.634051939496307,7.927230314789179,8.095883160697504
401,"Farming, Fishing, and Forestry",256.53219650538404,8.044787420111243,0.8249679292272777,7.215426843166351,12.85128740524291,449.65495814865574,3.13597572924629,0.3215845575976127,2.812678853359803,5.009619681392777,38.19239081273999
401,Food Preparation and Serving,1959.3695257268905,5.360763366632163,0.00024814607109874,40.4651605812984,450.26048699171525,1398.1298882512085,0.2735963429176749,1.2664587656413978e-05,2.065213327551706,22.979865772112426,14.544818487525928
401,Healthcare Practitioners and Technical,4066.095626306402,28.293575748354197,18.35999977722764,223.69855778208353,287.498779258806,1642.9799626380614,0.6958413758226286,0.4515388093296189,5.501556735036478,7.070634969792061,8.777205483486407
401,Healthcare Support,1478.334043828128,35.91999892950058,0.0,31.721509438576174,140.07817704392946,577.3163027901203,2.429762006730643,0.0,2.1457605993049933,9.475407647462324,10.240125370820762
401,"Installation, Maintenance, and Repair",2029.6767841586668,5.4000001609325405,0.0,19.743674880153268,183.92400947846008,675.3864350492368,0.2660522208796376,0.0,0.97274970252652,9.061738840093176,6.921165392794791
401,Legal,422.23108901351344,0.0,0.0,1.0220359553035814,14.085341380238532,205.03320243317867,0.0,0.0,0.2420560640599516,3.335931850292467,9.711895109960349
401,"Life, Physical, and Social Science",508.02234681572065,0.0,0.0,57.21628111004829,83.86640614056029,418.00133405146187,0.0,0.0,11.262552025256252,16.508408865522185,16.456021538087462
401,Management,5876.967166975627,27.52000038057566,12.377391018969938,141.61237809173298,150.79156276023946,1670.2232421862775,0.4682687447229325,0.2106084765714205,2.4096166282414124,2.5658057715139315,6.152231900317007
401,Office and Administrative Support,6342.906844010842,0.0,3.1999999403953554,101.37832996763521,546.6958047340019,2061.6286292652135,0.0,0.0504500541958437,1.598294480130346,8.619010466001214,6.500579875966059
401,Personal Care and Service,1384.883163704729,5.615990827037022,0.0,39.38803969644709,233.87765654731191,868.6813896296778,0.4055209113824137,0.0,2.844141710198812,16.887898031893254,12.950714793382549
401,Production,4025.381376154635,6.437039957940579,2.3769231511396356,106.38058424006218,489.85303304420324,3096.4101672559277,0.159911306691883,0.0590483963884749,2.6427454767449983,12.169108645108054,15.544342633364664
401,Protective Service,1082.5635754231248,0.0,4.836744994819164,25.71928080841899,89.52548868418438,366.8218904443085,0.0,0.4467862308159316,2.375775556494822,8.269767311281736,6.776911744900239
401,Sales and Related,4370.046387417023,0.0,7.320000003129243,114.1638130649703,623.5953587919497,1619.540687788336,0.0,0.1675039428461497,2.6124165041746488,14.2697652040379,7.412006849408242
401,Transportation and Material Moving,3680.96798978037,19.27999946117401,1.6131457328796386,81.03990375846624,414.3620783182606,1836.2736490153184,0.5237752546260088,0.0438239543880382,2.201592189431172,11.256878067635247,10.500898957485932
402,Architecture and Engineering,63.14436851143837,0.0,0.0,0.0,9.223867100477218,28.262791395187374,0.0,0.0,0.0,14.60758467923604,8.951801106401968
402,"Arts, Design, Entertainment, Sports, Media",57.90018578886986,0.0,0.0,6.028643040657043,9.916583014726639,7.217494368553162,0.0,0.0,10.412130735884318,17.12703142419433,2.4930815921287004
402,Building and Grounds Cleaning and Maintenance,168.73912813663483,0.0,0.0,1.088176074028015,14.24142564535141,18.62139703631401,0.0,0.0,0.6448866282791715,8.439907093640757,2.20712258525308
402,Business and Financial Operations,178.47412492990492,0.0,0.5625944328308106,9.586313033103943,5.267881817817688,36.288621473312375,0.0,0.3152246484199138,5.3712621013656365,2.9516221580504345,4.066541465051541
402,Community and Social Service,111.6306095290184,0.0,0.0,0.4589586162567139,3.752933641672134,22.676308429241185,0.0,0.0,0.4111404732027442,3.361921660650396,4.062740233151995
402,Computer and Mathematical,105.60979019999505,1.665575623512268,0.969735140800476,11.82444963812828,9.985957465171813,70.11487446427346,1.5771034298601858,0.9182246636074858,11.196357473806282,9.455522491107343,14.855204698974674
402,Construction and Extraction,231.74241747498513,3.930933040380478,0.0,1.7071581208705902,20.39430361032486,149.80766192674636,1.696250985560204,0.0,0.7366619108713083,8.800418944678642,14.62505906126926
402,"Education, Training, and Library",246.63176113009453,0.0,0.0,6.2122032880783085,10.315377455949783,19.10728474855423,0.0,0.0,2.518817227600084,4.182501640779582,1.5494585661637816
402,"Farming, Fishing, and Forestry",19.060024831295014,0.0,0.0,1.8987852096557618,0.6144123411178588,9.341212034225464,0.0,0.0,9.96213397654189,3.223565271064305,9.801888630163749
402,Food Preparation and Serving,150.45525422811508,0.0,4.4146756124496465,1.091801495552063,37.31287966489792,54.904248523712155,0.0,2.934211659870826,0.7256652492153653,24.799984458053828,7.298415572841107
402,Healthcare Practitioners and Technical,356.42820333480836,0.0,0.0,10.380333340168,19.77230242729187,96.87203281521798,0.0,0.0,2.912320978824817,5.547345087256997,5.43571086175927
402,Healthcare Support,138.95370658159257,1.1986081635951995,0.0,3.843198339939117,17.174645884037016,22.782742530107495,0.8625953154343428,0.0,2.7658120351632505,12.359976791228808,4.14177988568971
402,"Installation, Maintenance, and Repair",189.97137884140017,1.8157133567333226,0.9771376991271973,2.420951142311096,10.383538759946823,41.13543146252632,0.9557825856752832,0.5143604816086387,1.2743767809003774,5.465843761978294,5.286480369036504
402,Legal,19.122836151123046,0.0,0.0,1.8210293483734126,0.2017459285259247,0.0,0.0,0.0,9.52279951562764,1.0550000372935089,0.0
402,"Life, Physical, and Social Science",32.27191258907318,0.0,0.0,2.9166079807281493,1.4374951696395875,16.169227093458176,0.0,0.0,9.037604984452246,4.454322828471911,10.020619043776694
402,Management,425.1048480582237,0.0,0.0,9.163142923116684,14.148165240287781,124.88266748785972,0.0,0.0,2.1555018638276433,3.3281589953427217,5.875381946750012
402,Office and Administrative Support,564.5660191607475,1.689298723936081,1.1918118906021118,4.003443198204041,56.48212401509285,93.10407378077508,0.2992207583529909,0.211102306931932,0.7091186968984312,10.004520658019064,3.597473597557817
402,Personal Care and Service,148.39578015327453,0.6884379243850708,0.0,1.6769650316238405,16.684841034412383,62.7830174267292,0.463920148992107,0.0,1.130062478792687,11.243474051067356,8.925483862176145
402,Production,458.0340877056122,0.0,0.7328532743453979,5.841259373426437,19.914151891469956,216.8235432863235,0.0,0.1599997236049421,1.2752892263295337,4.3477445076684305,9.46757235350922
402,Protective Service,93.39714123249054,0.0,0.0,0.0,6.906621487140656,13.859104037284853,0.0,0.0,0.0,7.394896027864731,2.967779067838024
402,Sales and Related,399.4597025740147,0.0,0.6408400082588196,5.038973650932312,73.41261260867118,31.460872888565063,0.0,0.1604266973938579,1.2614473045622558,18.37797708645437,1.5751712969212843
402,Transportation and Material Moving,360.1584367084503,1.5323295736312867,0.9256577897071839,2.5669040274620056,24.89853277921677,50.2236753821373,0.4254598580656639,0.2570140514177396,0.7127152291423134,6.913216585114242,3.214436611804384
500,Architecture and Engineering,1933.7500403355923,2.200000008195638,15.91999980390072,41.529176801071735,156.8205078933567,1564.9675617255314,0.1137685824075711,0.8232708194869842,2.147597979822902,8.10965764045395,16.29959952314218
500,"Arts, Design, Entertainment, Sports, Media",1705.235030429491,1.3200000049173832,5.440000020265579,60.51639413450132,204.83616273725974,1104.3996724540723,0.0774086845134139,0.3190176089037666,3.548859427269641,12.01219533272598,13.030458003186062
500,Building and Grounds Cleaning and Maintenance,3869.0320097186896,2.0399840855633373,6.922410511228955,57.10047884157277,398.2487051929024,3903.4123625075313,0.0527259552373582,0.1789184088898833,1.4758337149483662,10.293238830605034,20.230446649728805
500,Business and Financial Operations,5218.821551967992,14.401887276179622,11.87996802926762,120.30180687592511,300.40117746578596,2385.4126356711654,0.2759605235160559,0.2276369849202401,2.305152718443878,5.756111307398624,9.41753630616238
500,Community and Social Service,2332.9383542905143,1.6800000062584879,3.8799999764561655,108.461564479629,67.85075349279069,1011.2749697439198,0.0720121902564975,0.1663138663445797,4.6491397545999025,2.908381756766361,8.741550910678155
500,Computer and Mathematical,2679.330290500994,26.03994293897413,1.6399999755620958,112.86524714619372,132.60430058576094,1810.6710759682996,0.9718825271857414,0.0612093246352035,4.212442472894584,4.949158416783543,14.487730740357932
500,Construction and Extraction,4932.378181873997,36.17703909439908,23.200184578777407,96.57812141104368,624.2053419550181,7355.204740665691,0.7334603665904234,0.4703650799534349,1.9580437235319617,12.655261193249762,30.557632274962508
500,"Education, Training, and Library",6537.959692311011,19.35999988347292,33.040194330273664,183.0262483326714,424.01805551724345,2857.169815633052,0.2961168437034158,0.5053594069894725,2.799439839739606,6.485479805204538,9.036365943107429
500,"Farming, Fishing, and Forestry",296.63323349366067,24.61009991205632,1.391283210534166,3.5332069396972656,3.9361763691902163,324.4567775859614,8.29647427640041,0.4690247259715419,1.1911028639927408,1.3269505654612823,30.172430234848026
500,Food Preparation and Serving,4676.784638565587,19.999931750869145,37.97470633678138,128.55257484636735,1333.4029020917064,3989.832175609158,0.4276427780305768,0.8119832164952666,2.7487383914645176,28.511103357127716,17.489930156877584
500,Healthcare Practitioners and Technical,7240.802602292012,6.480000181049109,6.480000181049109,154.1584215660498,318.26268404581367,3510.694173777659,0.089492844052922,0.089492844052922,2.1290239498761134,4.395406165955559,9.78646807347398
500,Healthcare Support,2855.9261798895322,13.4303368806839,0.0,34.078659983137186,354.13437181670236,1021.631815199194,0.4702620458209248,0.0,1.1932612342401423,12.399983385789067,7.6247313902541265
500,"Installation, Maintenance, and Repair",4443.266590935805,5.938629136085511,13.719994109835245,45.19582388015814,386.59552504208716,2459.9271592895975,0.1336545763020436,0.3087816998832304,1.0171756061713,8.700705148566506,11.206261222537544
500,Legal,593.8817898805121,0.0,0.0,4.702535811648413,14.697480525448919,126.99970904231304,0.0,0.0,0.7918302752799602,2.4748158262953353,4.276935619388673
500,"Life, Physical, and Social Science",803.3892521770266,13.120000002160669,13.120000002160669,18.58120924973395,49.96900589405181,620.9448762560678,1.6330813446418475,1.6330813446418475,2.3128526053071448,6.219775253234424,17.091213864424244
500,Management,12100.14967764132,48.439998949095596,65.23997765280598,268.6338778238915,422.3807921468166,5662.967890301488,0.4003256177781266,0.5391666995108046,2.220087230162729,3.490707168088115,9.760487336712115
500,Office and Administrative Support,13786.734343098558,19.47536551222205,29.200000054687262,221.7805797192844,1356.5314080975636,4224.019153711253,0.1412616289511021,0.2117978001752413,1.6086520143205965,9.839396149506744,6.268918909626474
500,Personal Care and Service,3118.469585754179,9.760101156462042,9.760000036358834,34.50207221752964,589.2683630932668,2449.6743365503667,0.3129772758101674,0.3129740331906571,1.106378345812392,18.896075362901335,16.02372428928749
500,Production,9369.233315255555,66.36009901965997,37.99998362678322,77.02621648342262,719.2365601413925,9123.313143660078,0.7082767264596607,0.4055826378547895,0.822118671738101,7.676578605106226,20.18332412186382
